Orthogroup	Capsella_rubella	Brassica_rapa
OG0008121	Carub.0004s0333.1.p	Bra000570, Bra039234
OG0008122	Carub.0006s0304.1.p	Bra005792, Bra028804, Bra009487
OG0008123	Carub.0002s1789.1.p	Bra016160
OG0008124	Carub.0007s0998.1.p	Bra024061, Bra010281
OG0008125	Carub.0005s1807.1.p	Bra006870, Bra012840
OG0008126	Carub.0006s3555.1.p	Bra036319
OG0008127	Carub.0006s2133.1.p	Bra009694
OG0008128	Carub.0001s3468.1.p	Bra014008
OG0008129	Carub.0003s0256.1.p	Bra021360
OG0008130	Carub.0004s0551.1.p, Carub.0005s0152.1.p	Bra022847
OG0008131	Carub.0001s1791.1.p	Bra016562, Bra025918, Bra031025
OG0008132	Carub.0002s2741.1.p	Bra035198
OG0008133	Carub.0002s1416.1.p	Bra033983, Bra004251
OG0008134	Carub.0001s4088.1.p	Bra014303, Bra018938
OG0008135	Carub.0005s2476.1.p	Bra003305, Bra014599
OG0008136	Carub.0001s0872.1.p	Bra020026, Bra031664
OG0008137	Carub.0003s1163.1.p	Bra034765, Bra001445
OG0008138	Carub.0006s2983.1.p	Bra035257
OG0008139	Carub.0004s2961.1.p	Bra004499
OG0008140	Carub.0007s0160.1.p	Bra010666, Bra011838
OG0008141	Carub.0007s0870.1.p	Bra011304, Bra023980
OG0008143	Carub.0008s1335.1.p, Carub.0001s0969.1.p	Bra003079
OG0008144	Carub.0001s0860.1.p	Bra018572
OG0008145	Carub.0001s1270.1.p	Bra026946, Bra019800
OG0008146	Carub.0001s3853.1.p	Bra032277, Bra032283
OG0008147	Carub.0006s1804.1.p	Bra002255, Bra006514
OG0008148	Carub.0003s1768.1.p	Bra001691, Bra021286
OG0008149	Carub.0003s2912.1.p	Bra039835, Bra036409
OG0008150	Carub.0007s2343.1.p	Bra000387
OG0008151	Carub.0005s2953.1.p	Bra003513
OG0008152	Carub.0001s4440.1.p	Bra038020, Bra038016
OG0008153	Carub.0008s2499.1.p	Bra024276
OG0008154	Carub.0007s0920.1.p	Bra011263
OG0008155	Carub.0007s2835.1.p	Bra037057, Bra032758, Bra038969
OG0008156	Carub.0008s0887.1.p	Bra020665
OG0008157	Carub.0002s1806.1.p	Bra007967
OG0008158	Carub.0002s0504.1.p	Bra031520
OG0008159	Carub.0001s0478.1.p	Bra015426, Bra032462
OG0008160	Carub.0007s0308.1.p	Bra011744, Bra017811
OG0008161	Carub.0003s1209.1.p	Bra034737, Bra039340
OG0008162	Carub.0004s2274.1.p	Bra016990, Bra000190
OG0008163	Carub.0001s2515.1.p	Bra024758, Bra012481, Bra010991
OG0008164	Carub.0005s2548.1.p	Bra007412
OG0008165	Carub.0006s2356.1.p	Bra009859, Bra036551
OG0008166	Carub.0004s2555.1.p	Bra004741
OG0008167	Carub.0007s3026.1.p, Carub.0007s2907.1.p, Carub.0007s2906.1.p	Bra039430
OG0008168	Carub.0004s2177.1.p	Bra005020, Bra000143
OG0008169	Carub.0007s1458.1.p	Bra019110, Bra026445
OG0008170	Carub.0008s0979.1.p	Bra022508, Bra000599
OG0008171	Carub.0003s1862.1.p	Bra022358
OG0008172	Carub.0004s1455.1.p	Bra005524, Bra021827
OG0008173	Carub.0003s1894.1.p	Bra001733, Bra022387
OG0008174	Carub.0001s1912.1.p	Bra016503
OG0008175	Carub.0001s3725.1.p	Bra032242, Bra014104
OG0008176	Carub.0007s2624.1.p	Bra033497, Bra009095
OG0008177	Carub.0006s0169.1.p	Bra028860, Bra005748
OG0008178	Carub.0005s2816.1.p	Bra003451, Bra014433
OG0008179	Carub.0004s2098.1.p	Bra000108, Bra005068
OG0008180	Carub.0005s1889.1.p	Bra012799, Bra033424
OG0008181	Carub.0007s2452.1.p	Bra040099, Bra012690
OG0008182	Carub.0007s0527.1.p	Bra011580, Bra034668
OG0008183	Carub.0006s0693.1.p	Bra005963, Bra028674
OG0008184	Carub.0003s1513.1.p	Bra027246
OG0008185	Carub.0001s0848.1.p	Bra030760
OG0008186	Carub.0002s2092.1.p	Bra015933
OG0008187	Carub.0005s1987.1.p	Bra006990
OG0008188	Carub.0007s0744.1.p	Bra034545, Bra037028, Bra011408
OG0008189	Carub.0003s0228.1.p	Bra021370
OG0008190	Carub.0005s2124.1.p	Bra007085
OG0008191	Carub.0006s3543.1.p	Bra000916
OG0008192	Carub.0006s0996.1.p	Bra008957, Bra006101
OG0008193	Carub.0008s0191.1.p	Bra022010, Bra025044
OG0008194	Carub.0005s2098.1.p	Bra007069
OG0008195	Carub.0002s2257.1.p	Bra008219, Bra015822
OG0008196	Carub.0004s1077.1.p	Bra039995
OG0008198	Carub.0007s1675.1.p	Bra013789, Bra010493
OG0008199	Carub.0006s0647.1.p	Bra009258, Bra028696
OG0008200	Carub.0005s0515.1.p	Bra039100, Bra025240
OG0008201	Carub.0007s0350.1.p	Bra011710, Bra017787, Bra017786
OG0008202	Carub.0007s1337.1.p	Bra010402, Bra019047
OG0008203	Carub.0003s1910.1.p	Bra001741, Bra022407
OG0008204	Carub.0008s2560.1.p	Bra031901, Bra037795
OG0008205	Carub.0001s2564.1.p	Bra032801
OG0008206	Carub.0007s0782.1.p	Bra011374
OG0008207	Carub.0001s4024.1.p	Bra030444, Bra014269
OG0008208	Carub.0008s2310.1.p	Bra029262, Bra010080
OG0008210	Carub.0001s2470.1.p	Bra011020, Bra024724
OG0008211	Carub.0008s0677.1.p	Bra027982
OG0008212	Carub.0001s0944.1.p	Bra019966, Bra018467
OG0008213	Carub.0003s3270.1.p	Bra039604, Bra024464
OG0008214	Carub.0004s2655.1.p	Bra004797
OG0008215	Carub.0007s1826.1.p	Bra019340, Bra013669
OG0008216	Carub.0003s1773.1.p	Bra022271, Bra022268
OG0008218	Carub.0007s0598.1.p, Carub.0127s0001.1.p	Bra011522, Bra034620
OG0008219	Carub.0001s2825.1.p	Bra010804, Bra032351
OG0008220	Carub.0003s0141.1.p	Bra039169
OG0008221	Carub.0008s1346.1.p	Bra029084, Bra003069
OG0008222	Carub.0008s0476.1.p	Bra035994, Bra027507
OG0008223	Carub.0001s0490.1.p	Bra015441, Bra032461
OG0008224	Carub.0006s2953.1.p	Bra035281
OG0008225	Carub.0006s1563.1.p	Bra013980, Bra006406
OG0008226	Carub.0001s3173.1.p	Bra023233
OG0008227	Carub.0007s3381.1.p	Bra027686, Bra028502
OG0008228	Carub.0001s2738.1.p	Bra030125, Bra010845
OG0008229	Carub.0002s1466.1.p	Bra004287, Bra004047, Bra033953
OG0008230	Carub.0002s0652.1.p	Bra027886
OG0008231	Carub.0008s0868.1.p	Bra037446
OG0008233	Carub.0007s3579.1.p	Bra025630
OG0008234	Carub.0005s0817.1.p	Bra033105, Bra025400, Bra036210
OG0008235	Carub.0007s0378.1.p	Bra010559, Bra011690
OG0008236	Carub.0001s1300.1.p	Bra026916
OG0008237	Carub.0006s2027.1.p, Carub.0153s0001.1.p	Bra023179, Bra002419
OG0008238	Carub.0003s0237.1.p	Bra021365, Bra032006
OG0008239	Carub.0006s1200.1.p	Bra006218, Bra023437
OG0008240	Carub.0006s1651.1.p	Bra006446, Bra002144
OG0008241	Carub.0003s3476.1.p	Bra036680, Bra036467
OG0008242	Carub.0001s1771.1.p	Bra025933
OG0008243	Carub.0008s1828.1.p	Bra020413, Bra002698
OG0008244	Carub.0008s1659.1.p	Bra002828
OG0008245	Carub.0006s2570.1.p	Bra009994, Bra020607
OG0008246	Carub.0003s0328.1.p	Bra031952, Bra036412
OG0008247	Carub.0005s2507.1.p	Bra003327, Bra014578
OG0008248	Carub.0003s1223.1.p	Bra034723
OG0008249	Carub.0001s1341.1.p	Bra040723
OG0008250	Carub.0001s3252.1.p	Bra040971, Bra036750
OG0008251	Carub.0005s0478.1.p	Bra032947, Bra025226
OG0008252	Carub.0005s1203.1.p, Carub.0003s2829.1.p	Bra018219
OG0008253	Carub.0003s2040.1.p	Bra035780, Bra035779
OG0008254	Carub.0008s1703.1.p	Bra035625, Bra006868
OG0008255	Carub.0008s1857.1.p	Bra002678, Bra020397
OG0008256	Carub.0006s0724.1.p	Bra005986
OG0008257	Carub.0005s0114.1.p	Bra017422
OG0008258	Carub.0002s0623.1.p	Bra027875
OG0008259	Carub.0008s1696.1.p	Bra035622, Bra002815
OG0008260	Carub.0001s0147.1.p	Bra033324, Bra030500
OG0008261	Carub.0005s0403.1.p	Bra025185, Bra036347
OG0008262	Carub.0004s1438.1.p	Bra021818, Bra005541
OG0008263	Carub.0004s2050.1.p	Bra017115, Bra017114, Bra005101
OG0008264	Carub.0006s2186.1.p	Bra009736
OG0008265	Carub.0005s0797.1.p	Bra033093
OG0008266	Carub.0003s0383.1.p	Bra001117, Bra040396
OG0008267	Carub.0003s1510.1.p	Bra027248, Bra001594
OG0008268	Carub.0005s2893.1.p	Bra007668
OG0008270	Carub.0006s1916.1.p	Bra006581, Bra020132
OG0008271	Carub.0004s0938.1.p	Bra011949, Bra035701
OG0008272	Carub.0006s1831.1.p	Bra006525, Bra002276
OG0008273	Carub.0004s2926.1.p	Bra004528
OG0008274	Carub.0005s2891.1.p	Bra003492, Bra007666, Bra014409
OG0008275	Carub.0003s3198.1.p	Bra002096, Bra040870
OG0008277	Carub.0007s2891.1.p	Bra032724
OG0008278	Carub.0003s1296.1.p	Bra001509, Bra027429
OG0008279	Carub.0008s2397.1.p	Bra035850, Bra038617
OG0008280	Carub.0005s1380.1.p	Bra018122
OG0008281	Carub.0004s2582.1.p	Bra000303, Bra004758
OG0008282	Carub.0008s2354.1.p	Bra010125, Bra029246
OG0008283	Carub.0008s0641.1.p	Bra033640
OG0008284	Carub.0002s2548.1.p	Bra035054, Bra008373
OG0008285	Carub.0004s2099.1.p	Bra005067
OG0008286	Carub.0005s1740.1.p	Bra012875, Bra038876, Bra036841
OG0008287	Carub.0003s2314.1.p	Bra033543, Bra033895
OG0008288	Carub.0002s2350.1.p	Bra008267, Bra003714
OG0008289	Carub.0005s2722.1.p	Bra003415, Bra007539
OG0008290	Carub.0004s2913.1.p	Bra004537
OG0008291	Carub.0001s2651.1.p	Bra010904, Bra032870
OG0008292	Carub.0001s2865.1.p	Bra014881, Bra010767
OG0008293	Carub.0001s1133.1.p	Bra019838, Bra016819
OG0008294	Carub.0003s3350.1.p	Bra038850
OG0008295	Carub.0001s0548.1.p	Bra024299, Bra015476
OG0008296	Carub.0002s1472.1.p	Bra004291, Bra033951
OG0008297	Carub.0006s1203.1.p	Bra006219
OG0008298	Carub.0005s2954.1.p	Bra003514, Bra007709
OG0008299	Carub.0003s0722.1.p	Bra001263
OG0008300	Carub.0002s2058.1.p	Bra015961
OG0008301	Carub.0005s2404.1.p	Bra011509, Bra017638
OG0008302	Carub.0008s1810.1.p	Bra002715, Bra006813
OG0008303	Carub.0007s2187.1.p	Bra012549, Bra012550, Bra013388
OG0008304	Carub.0003s2208.1.p, Carub.0005s0798.1.p	Bra001849, Bra001850, Bra001851
OG0008305	Carub.0003s2323.1.p	Bra023769, Bra001901
OG0008306	Carub.0005s2388.1.p	Bra014646, Bra007299
OG0008307	Carub.0008s2776.1.p	Bra012096, Bra023074
OG0008308	Carub.0006s1607.1.p	Bra006424
OG0008309	Carub.0002s1841.1.p	Bra003920, Bra016130
OG0008311	Carub.0006s1795.1.p	Bra020052, Bra006511
OG0008312	Carub.0007s1730.1.p	Bra013734, Bra019264
OG0008313	Carub.0006s0994.1.p	Bra008958, Bra006099
OG0008314	Carub.0003s2242.1.p	Bra023841, Bra031340, Bra031343
OG0008316	Carub.0004s1237.1.p, Carub.0004s2373.1.p	Bra000227, Bra016934
OG0008317	Carub.0008s2028.1.p	Bra020309, Bra002554
OG0008318	Carub.0003s2159.1.p	Bra031289, Bra023874
OG0008319	Carub.0008s0165.1.p	Bra017566, Bra025027
OG0008320	Carub.0004s1826.1.p	Bra023070, Bra017235
OG0008321	Carub.0002s0542.1.p	Bra007852, Bra035421
OG0008322	Carub.0001s2758.1.p	Bra032314, Bra010831
OG0008323	Carub.0002s0562.1.p	Bra027836, Bra035429
OG0008324	Carub.0001s2405.1.p	Bra016297
OG0008325	Carub.0008s0733.1.p	Bra036193, Bra037526
OG0008326	Carub.0007s0362.1.p	Bra017772, Bra010570
OG0008327	Carub.0008s0182.1.p	Bra025037
OG0008328	Carub.0001s3844.1.p	Bra014178
OG0008329	Carub.0006s1608.1.p	Bra002110, Bra023641, Bra023640
OG0008330	Carub.0005s0543.1.p	Bra032987, Bra025257
OG0008331	Carub.0002s1750.1.p	Bra007941, Bra016189
OG0008332	Carub.0008s1742.1.p	Bra006841, Bra002779, Bra035637
OG0008333	Carub.0007s0083.1.p	Bra011881
OG0008334	Carub.0001s0552.1.p	Bra032433, Bra015478
OG0008335	Carub.0007s3537.1.p	Bra025595
OG0008336	Carub.0003s1139.1.p	Bra034783
OG0008337	Carub.0001s1110.1.p	Bra019849
OG0008338	Carub.0005s0746.1.p	Bra039039, Bra025362
OG0008339	Carub.0004s2785.1.p	Bra004893
OG0008340	Carub.0004s2838.1.p	Bra000399, Bra004931
OG0008341	Carub.0001s1257.1.p	Bra026952, Bra016753
OG0008342	Carub.0008s1327.1.p	Bra003084, Bra022625
OG0008343	Carub.0006s2708.1.p	Bra037862
OG0008344	Carub.0008s2509.1.p	Bra024283, Bra037772
OG0008345	Carub.0004s3087.1.p, Carub.0003s3281.1.p	Bra021454
OG0008346	Carub.0007s0828.1.p	Bra011335, Bra023956
OG0008347	Carub.0005s2985.1.p	Bra040436
OG0008348	Carub.0007s0976.1.p	Bra011219, Bra011212, Bra024048
OG0008349	Carub.0003s3240.1.p	Bra037229
OG0008351	Carub.0005s1195.1.p	Bra010749
OG0008352	Carub.0004s0547.1.p	Bra007781, Bra011159
OG0008353	Carub.0003s1764.1.p	Bra021283, Bra022259
OG0008354	Carub.0004s3048.1.p	Bra004430, Bra021442
OG0008355	Carub.0008s2522.1.p	Bra024294
OG0008356	Carub.0004s0092.1.p	Bra030273, Bra031221
OG0008357	Carub.0007s2257.1.p	Bra013337
OG0008358	Carub.0005s1496.1.p	Bra019568, Bra029920, Bra018032
OG0008359	Carub.0007s0549.1.p	Bra011563, Bra017680, Bra034656
OG0008360	Carub.0004s1120.1.p	Bra021605
OG0008361	Carub.0003s1696.1.p	Bra021231, Bra022201
OG0008362	Carub.0001s2082.1.p	Bra016423
OG0008363	Carub.0005s0695.1.p	Bra012174, Bra038854
OG0008364	Carub.0001s2937.1.p	Bra023152, Bra014897
OG0008365	Carub.0005s1090.1.p	Bra009589
OG0008367	Carub.0002s1818.1.p	Bra003930
OG0008368	Carub.0001s3335.1.p	Bra036763
OG0008369	Carub.0007s0736.1.p	Bra034547, Bra011412
OG0008370	Carub.0008s1785.1.p	Bra002736, Bra020449
OG0008371	Carub.0007s0639.1.p	Bra017621, Bra011485
OG0008372	Carub.0002s1905.1.p	Bra008022, Bra016077
OG0008373	Carub.0007s0872.1.p	Bra011302, Bra010218
OG0008374	Carub.0004s2351.1.p	Bra000218
OG0008375	Carub.0006s2409.1.p	Bra020539, Bra036574
OG0008376	Carub.0001s0407.1.p	Bra030591, Bra015351, Bra015356
OG0008377	Carub.0004s2765.1.p	Bra040327, Bra000367
OG0008378	Carub.0003s0808.1.p	Bra001335, Bra029734
OG0008379	Carub.0001s1383.1.p	Bra026854, Bra019675
OG0008380	Carub.0004s0049.1.p	Bra030298, Bra031190
OG0008381	Carub.0007s3228.1.p	Bra028109
OG0008383	Carub.0001s2186.1.p	Bra012320
OG0008384	Carub.0004s0139.1.p	Bra030251, Bra038537
OG0008385	Carub.0007s1025.1.p	Bra011185, Bra024084
OG0008386	Carub.0006s3646.1.p	Bra000958
OG0008387	Carub.0004s2804.1.p	Bra004911, Bra039338
OG0008388	Carub.0008s1546.1.p	Bra005490, Bra035558
OG0008389	Carub.0007s2514.1.p	Bra038453, Bra040576
OG0008390	Carub.0005s0373.1.p	Bra025171
OG0008391	Carub.0001s1824.1.p	Bra016550, Bra025672
OG0008392	Carub.0003s3505.1.p	Bra031129, Bra036482
OG0008393	Carub.0007s1145.1.p	Bra011084, Bra010336, Bra024162
OG0008394	Carub.0006s2354.1.p	Bra009857, Bra036549
OG0008396	Carub.0001s0286.1.p	Bra030541, Bra015261
OG0008397	Carub.0003s1880.1.p	Bra037544, Bra022376
OG0008398	Carub.0005s1548.1.p	Bra019589, Bra017997
OG0008399	Carub.0006s1246.1.p	Bra008769, Bra023454
OG0008400	Carub.0005s1699.1.p	Bra036097, Bra030023
OG0008401	Carub.0001s4461.1.p	Bra038034
OG0008402	Carub.0005s1878.1.p, Carub.0008s2096.1.p	Bra006674, Bra020260
OG0008403	Carub.0006s0086.1.p	Bra009621
OG0008404	Carub.0003s2245.1.p	Bra031346
OG0008405	Carub.0006s1668.1.p	Bra002157, Bra006459
OG0008406	Carub.0008s2413.1.p	Bra038629
OG0008408	Carub.0006s1732.1.p	Bra006490, Bra040670
OG0008409	Carub.0005s2343.1.p	Bra007262
OG0008410	Carub.0004s3029.1.p	Bra021403, Bra004447
OG0008411	Carub.0003s1372.1.p	Bra001535, Bra027372
OG0008412	Carub.0003s1530.1.p	Bra021121, Bra027229
OG0008413	Carub.0008s1873.1.p	Bra006780, Bra020382
OG0008414	Carub.0006s1818.1.p	Bra006520
OG0008415	Carub.0005s1426.1.p	Bra018080
OG0008416	Carub.0007s0950.1.p	Bra037325
OG0008417	Carub.0008s0280.1.p	Bra027601, Bra021964
OG0008418	Carub.0001s0272.1.p	Bra030537, Bra033412
OG0008419	Carub.0006s1736.1.p	Bra023701, Bra002204
OG0008420	Carub.0008s1865.1.p	Bra020389, Bra002673
OG0008421	Carub.0002s1813.1.p	Bra003931
OG0008423	Carub.0003s1855.1.p	Bra001720, Bra022352
OG0008424	Carub.0001s2212.1.p	Bra024523, Bra024522
OG0008425	Carub.0007s3671.1.p	Bra030355, Bra033137, Bra039587
OG0008426	Carub.0003s0664.1.p	Bra001236, Bra040362
OG0008427	Carub.0001s3007.1.p	Bra023202, Bra033878
OG0008428	Carub.0003s0853.1.p	Bra029768
OG0008429	Carub.0001s2565.1.p	Bra010964, Bra032802
OG0008430	Carub.0006s0827.1.p	Bra006035, Bra009078
OG0008431	Carub.0005s0007.1.p	Bra014346, Bra024907
OG0008432	Carub.0008s0620.1.p	Bra035331
OG0008433	Carub.0001s1309.1.p	Bra019828
OG0008434	Carub.0001s0596.1.p	Bra015513
OG0008435	Carub.0001s4303.1.p	Bra040568, Bra039689
OG0008436	Carub.0007s1604.1.p	Bra019198, Bra010478
OG0008437	Carub.0004s2902.1.p	Bra004547
OG0008438	Carub.0008s0241.1.p	Bra025067
OG0008439	Carub.0005s1741.1.p	Bra012874, Bra036840
OG0008440	Carub.0007s2100.1.p	Bra020935
OG0008441	Carub.0005s0362.1.p	Bra025161, Bra017349
OG0008442	Carub.0002s0182.1.p	Bra027622, Bra026997
OG0008443	Carub.0007s1455.1.p	Bra019108, Bra026443
OG0008444	Carub.0007s1120.1.p	Bra010330, Bra011100
OG0008445	Carub.0001s2698.1.p	Bra010864, Bra032913
OG0008446	Carub.0002s0059.1.p	Bra027752
OG0008447	Carub.0006s0712.1.p	Bra005978, Bra009332
OG0008448	Carub.0007s1690.1.p	Bra010500, Bra013774
OG0008449	Carub.0006s1418.1.p	Bra006335, Bra008659
OG0008450	Carub.0007s3596.1.p	Bra025642
OG0008451	Carub.0001s2506.1.p	Bra012476
OG0008452	Carub.0008s0797.1.p	Bra036176, Bra037489, Bra020704
OG0008453	Carub.0007s1475.1.p	Bra019117, Bra026456
OG0008454	Carub.0005s2128.1.p	Bra003191, Bra007089
OG0008455	Carub.0008s2280.1.p	Bra029287, Bra010060
OG0008456	Carub.0008s1879.1.p	Bra006778, Bra002665
OG0008457	Carub.0004s1210.1.p	Bra005317
OG0008458	Carub.0001s2022.1.p	Bra016454, Bra012248
OG0008459	Carub.0007s2364.1.p	Bra040177, Bra012646
OG0008460	Carub.0006s3312.1.p	Bra029562
OG0008462	Carub.0006s0363.1.p	Bra009433, Bra005816
OG0008463	Carub.0002s2043.1.p	Bra008107, Bra003833, Bra015975
OG0008464	Carub.0002s2201.1.p	Bra003764, Bra015860
OG0008465	Carub.0008s2104.1.p	Bra002488, Bra006667
OG0008466	Carub.0004s1950.1.p	Bra017174, Bra017177, Bra000007
OG0008467	Carub.0002s0350.1.p	Bra027080, Bra031413
OG0008468	Carub.0005s1946.1.p	Bra006963, Bra019637
OG0008469	Carub.0001s0001.1.p	Bra032668, Bra033217
OG0008470	Carub.0002s0415.1.p	Bra027105, Bra039252
OG0008471	Carub.0004s1212.1.p	Bra021677
OG0008472	Carub.0003s1929.1.p	Bra001746, Bra022427
OG0008473	Carub.0007s1958.1.p	Bra013564
OG0008474	Carub.0001s2484.1.p	Bra011010, Bra024729
OG0008475	Carub.0003s2086.1.p	Bra031239, Bra023918
OG0008476	Carub.0004s1444.1.p	Bra021821, Bra005536
OG0008477	Carub.0001s1059.1.p	Bra031736
OG0008478	Carub.0004s2131.1.p	Bra000126
OG0008479	Carub.0001s2847.1.p	Bra010786, Bra032368
OG0008480	Carub.0008s2529.1.p	Bra024303
OG0008481	Carub.0001s0812.1.p	Bra030740, Bra018601
OG0008482	Carub.0006s1669.1.p	Bra023673
OG0008483	Carub.0008s1193.1.p	Bra028285, Bra022567
OG0008484	Carub.0001s0802.1.p	Bra031637
OG0008485	Carub.0005s1978.1.p, Carub.0168s0001.1.p	Bra006981
OG0008486	Carub.0001s0740.1.p	Bra030712, Bra018663
OG0008487	Carub.0006s3148.1.p	Bra029447, Bra018472
OG0008488	Carub.0002s2170.1.p	Bra015883, Bra008171
OG0008489	Carub.0003s0726.1.p	Bra040023, Bra029668, Bra001265
OG0008490	Carub.0003s2430.1.p	Bra015003
OG0008491	Carub.0003s0660.1.p	Bra040360, Bra029621
OG0008492	Carub.0001s0088.1.p, Carub.0008s2038.1.p	Bra033268
OG0008493	Carub.0002s2679.1.p	Bra008443, Bra003583
OG0008494	Carub.0006s2086.1.p	Bra013014
OG0008495	Carub.0001s3778.1.p	Bra018746
OG0008496	Carub.0005s2739.1.p, Carub.0005s2750.1.p	Bra007549
OG0008497	Carub.0002s0188.1.p	Bra026999, Bra027620
OG0008498	Carub.0002s2409.1.p	Bra015684
OG0008499	Carub.0006s2547.1.p	Bra038050, Bra036113, Bra009984
OG0008500	Carub.0003s2630.1.p	Bra025610
OG0008501	Carub.0002s2511.1.p	Bra035019
OG0008502	Carub.0001s0062.1.p, Carub.0001s0213.1.p	Bra032565
OG0008504	Carub.0006s0798.1.p	Bra006021, Bra028636
OG0008505	Carub.0003s2172.1.p	Bra023868, Bra031295
OG0008506	Carub.0001s0911.1.p	Bra019993, Bra030798
OG0008508	Carub.0007s0831.1.p	Bra023958, Bra011332
OG0008509	Carub.0006s1853.1.p	Bra020088, Bra006543
OG0008510	Carub.0001s3540.1.p	Bra014033, Bra040301
OG0008511	Carub.0005s0799.1.p	Bra033095, Bra025387
OG0008512	Carub.0002s2352.1.p	Bra015730
OG0008513	Carub.0006s1425.1.p, Carub.0055s0008.1.p	Bra008653
OG0008514	Carub.0004s2029.1.p	Bra000053, Bra017124
OG0008515	Carub.0004s0712.1.p	Bra012045, Bra034311
OG0008516	Carub.0005s1418.1.p	Bra018086
OG0008517	Carub.0008s0009.1.p	Bra024922, Bra022151
OG0008518	Carub.0007s0305.1.p	Bra011746, Bra010592
OG0008519	Carub.0005s2957.1.p	Bra014383, Bra007713
OG0008520	Carub.0003s1078.1.p	Bra034840
OG0008521	Carub.0003s3371.1.p	Bra039002
OG0008522	Carub.0002s1931.1.p	Bra003880, Bra008034
OG0008523	Carub.0005s2873.1.p	Bra007646, Bra003482, Bra014415
OG0008524	Carub.0007s0181.1.p	Bra017876, Bra011825
OG0008525	Carub.0006s0896.1.p	Bra009029, Bra006062
OG0008526	Carub.0003s3408.1.p	Bra036701, Bra039021
OG0008527	Carub.0007s0022.1.p	Bra010692
OG0008528	Carub.0003s0673.1.p	Bra029632
OG0008529	Carub.0001s3472.1.p	Bra034916, Bra032191
OG0008530	Carub.0003s1181.1.p	Bra038724, Bra034756
OG0008531	Carub.0004s2357.1.p	Bra016945
OG0008532	Carub.0007s2478.1.p	Bra040742, Bra012700
OG0008533	Carub.0005s0231.1.p	Bra017389
OG0008534	Carub.0004s2480.1.p	Bra039299
OG0008535	Carub.0001s2404.1.p	Bra016298, Bra024674
OG0008536	Carub.0005s1465.1.p	Bra019546
OG0008537	Carub.0006s0090.1.p	Bra009617, Bra005705
OG0008538	Carub.0005s0294.1.p	Bra025135
OG0008539	Carub.0001s3066.1.p	Bra023258, Bra035507
OG0008540	Carub.0003s2594.1.p	Bra013211, Bra015142
OG0008541	Carub.0008s2377.1.p	Bra035864
OG0008542	Carub.0005s2994.1.p	Bra040440, Bra007738
OG0008543	Carub.0001s0904.1.p	Bra030793, Bra019999
OG0008544	Carub.0006s1289.1.p	Bra008742, Bra023483
OG0008545	Carub.0006s2600.1.p	Bra010009, Bra036128
OG0008546	Carub.0007s2231.1.p	Bra013359, Bra012570
OG0008547	Carub.0007s0940.1.p	Bra010253, Bra011248
OG0008548	Carub.0007s1490.1.p	Bra019125, Bra010443
OG0008549	Carub.0006s0518.1.p	Bra009180, Bra005890
OG0008550	Carub.0005s0157.1.p	Bra026585, Bra024814
OG0008551	Carub.0003s1999.1.p	Bra035817
OG0008552	Carub.0007s2934.1.p	Bra034881
OG0008553	Carub.0006s0428.1.p, Carub.0008s0600.1.p	Bra009107
OG0008554	Carub.0007s2544.1.p	Bra012739
OG0008555	Carub.0005s0377.1.p	Bra025173, Bra036357
OG0008556	Carub.0006s3714.1.p	Bra037314
OG0008557	Carub.0005s1749.1.p	Bra038883, Bra012870
OG0008558	Carub.0004s3074.1.p	Bra038858, Bra012176
OG0008559	Carub.0001s3014.1.p	Bra033874, Bra023208
OG0008560	Carub.0002s2421.1.p	Bra003687, Bra015675, Bra008302
OG0008561	Carub.0005s2977.1.p	Bra007728
OG0008562	Carub.0008s1219.1.p	Bra029139
OG0008564	Carub.0002s1809.1.p	Bra016155
OG0008565	Carub.0001s1129.1.p	Bra019841, Bra031775, Bra016827
OG0008566	Carub.0005s2791.1.p	Bra014446, Bra003443, Bra007588
OG0008567	Carub.0003s2618.1.p	Bra013201, Bra015154
OG0008568	Carub.0004s1956.1.p	Bra000011, Bra005177
OG0008569	Carub.0002s2339.1.p	Bra015740
OG0008570	Carub.0002s2152.1.p	Bra008166, Bra015897
OG0008571	Carub.0007s2074.1.p	Bra020920, Bra013463, Bra038803
OG0008572	Carub.0002s1456.1.p	Bra004052
OG0008573	Carub.0099s0003.1.p, Carub.0005s2500.1.p, Carub.0339s0002.1.p	Bra014583
OG0008574	Carub.0001s2490.1.p	Bra024733
OG0008575	Carub.0003s1763.1.p	Bra021282, Bra001688
OG0008576	Carub.0006s0923.1.p	Bra006077
OG0008577	Carub.0007s2494.1.p	Bra012709
OG0008578	Carub.0003s1750.1.p	Bra022244, Bra021274
OG0008579	Carub.0001s2512.1.p	Bra024755, Bra012480
OG0008580	Carub.0006s1489.1.p	Bra008604
OG0008581	Carub.0006s1483.1.p	Bra008608
OG0008582	Carub.0004s0866.1.p	Bra011992, Bra034379
OG0008583	Carub.0005s2771.1.p	Bra014456
OG0008584	Carub.0001s4099.1.p	Bra014310, Bra030398
OG0008585	Carub.0001s1082.1.p	Bra016847, Bra019873
OG0008586	Carub.0008s1796.1.p	Bra037372
OG0008587	Carub.0007s2355.1.p	Bra040183, Bra012639
OG0008588	Carub.0008s0494.1.p	Bra029818
OG0008589	Carub.0007s3503.1.p	Bra025568
OG0008590	Carub.0004s0548.1.p	Bra000551, Bra007780
OG0008591	Carub.0008s1149.1.p	Bra028254, Bra022549
